attempt,status,description,strategy_sha256,days,total_return,annual_return,sharpe,max_drawdown,mean_turnover
0099,discard,"Three-fold expanding training CV: select monthly ridge penalty by average MSE across three successive later training blocks, purge 21 rows before and at end of each scored fold. Refit all training and retain original gate. Hypothesis: a single late training split may favor a regime-specific model.",48796bda91398620d7ae9540077c1c872ea00fcb8e1ed0275e79e29f34ff823a,754,0.7353732484758473,0.20229017354930723,1.1319600614103944,0.21289549940371577,0.0636604774535809
0100,discard,"Regime-balanced training CV: same three purged expanding folds, normalize each fold MSE by that fold target variance before selecting monthly ridge penalty. Refit all training, original risk gate. Hypothesis: high-volatility training folds should not dominate regularization selection solely through larger return scale.",cb9cfdbeef621fdff19ccf6f67e893483ec09ef41bccc522048c3a19c87e8537,754,0.7353732484758473,0.20229017354930723,1.1319600614103944,0.21289549940371577,0.0636604774535809
0101,discard,Out-of-fold training bias correction: estimate average monthly forecast residual on the purged late training block and add that bias estimate to the final refit intercept. All labels restricted to training; same gate and transaction thresholds. Hypothesis: fitting bias on seen samples can miss persistent out-of-sample calibration error.,86f49171b28eaa31abf8ce1fbebfaf2045906fd2ccfce835df4cae9cacf57cb6,754,0.6717852906633055,0.18738300928840035,1.0509804464036254,0.2132924741666422,0.03713527851458886
0102,discard,"Training-error and leverage-aware forecast hysteresis: use late-training out-of-fold RMS error, effective sample count n/20 for overlapping monthly labels, and ridge feature leverage to widen thresholds for uncertain forecasts. Heuristic uncertainty scale, no claimed coverage; same gate and unlevered position bounds.",2650ba7c618750a32ea48cf86319a21f4082739b884298635635358bc63115d4,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0103,discard,"Price-path persistence features: append signed 20/60-session path efficiency, positive-return fraction, lag-one return autocorrelation, and age of 63-session high to close-only monthly ridge. Same purged training CV and shock gate. Hypothesis: paths with similar terminal momentum can differ in persistence and choppiness.",afa0d690d1e22548c2a3e8837b55b10d668cc69971bc35dea9c0390d8256a7e7,754,0.7159064568633833,0.19776569160825108,1.109520749502813,0.2128954994037151,0.058355437665782495
0104,discard,"Trailing return-distribution features: append 60-session standardized skewness, excess kurtosis, downside squared-return share, and largest absolute-return share. Same monthly training procedure and shock gate. Hypothesis: concentrated downside tails provide information beyond symmetric volatility and total drawdown.",83d4e467b4b718c64e6b5bc9fb15864332be7bd3915dcbe612f7e2a76cf6d1f4,754,0.5902429861903564,0.16770361551444668,0.9698145487708864,0.21289549940371633,0.058355437665782495
0105,discard,"Aggregated candle-shape features: append five/twenty-session means of body-to-range, close location and upper-minus-lower wick balance; exclude single-day candle inputs. Same monthly ridge CV and shock gate. Hypothesis: persistent intraday buying/selling pressure may matter when isolated candle shape was noisy.",5cf18b8afe0cffb81d792118b645d516680c2fee95217079e1f961cb2a2d105d,754,0.672824027280851,0.18762953099222668,1.0636917885761155,0.21289549940371588,0.058355437665782495
0106,discard,"Trend-fit quality features: append trailing 20/60-session log-price linear slopes divided by daily return volatility and signed fit R-squared. Same close-only monthly regression, training CV and gate. Hypothesis: stable directional movement may be more predictive than equally sized erratic movement.",c84c7d3ca563906874d49d2a9cd9c0c84edd0d815c969622d10c1822463dd626,754,0.6637869799880174,0.18548135851859038,1.052111535180574,0.21289549940371555,0.058355437665782495
0107,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Direct feedforward policy optimization: sigmoid long-only allocation from nine causal features, exact training net log-growth gradients including 5bp proportional costs, drift and liquidation. Select regularization and 100/300 steps by purged late-training net growth; no reward forecasting stage, no validation fitting.",c21e55e978c70dbd5996d111da58d2ecf9927c63fbade03c0f34e5955082b919,754,0.17467816140892412,0.05528099954376797,0.3779441350396526,0.3036870370315232,0.006621223500528938
0108,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Direct allocation policy plus established acute-risk gate: paired ablation of training-optimized sigmoid weights with independent volatility protection. Same exact-cost training objective and chronological parameter selection; bounded unlevered exposure.",97a82d31afb8609ab9c9ef9e813c2c5c7ee15fd6a1d638bffa22d6251cca00e8,754,0.5212906592147493,0.1505314818788166,0.920732585164813,0.19611609489441184,0.023206498427166985
0109,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Binary execution of directly learned policy: optimize smooth allocation surrogate on earlier training; late-training selection uses .6/.4 binary hysteresis and exact costs. Apply independent risk gate in final candidate. Hypothesis: sparse position changes can improve net growth relative to continuous small rebalances.",0ccee52c6796360b70fbd8f26329593e7dad2288c4e7e63c2968289ea36146fc,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0110,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Nonlinear-feature direct policy: add reversal/trend and momentum/volatility products to sigmoid allocation inputs; optimize net log growth and choose capacity only within training as paired linear policy. Same acute-risk gate. Hypothesis: return-maximizing interactions can differ from those selected by forecast MSE.",1bd3d3d27aad6690da57812302d5d75987cdf30d6e38a1da903e8be3a5939bd1,754,0.5258081924692186,0.1516722254795655,0.9244474817499677,0.19562683114886703,0.02365517540978326
0111,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Train-execution alignment for direct allocation: include the calibrated acute-risk gate in both net-growth gradients and chronological training selection, with each fold calibrating thresholds solely on its earlier training subset. Risk-off observations contribute no position gradient, but their exit/entry costs remain. Hypothesis: train the policy for the states where it will actually trade.",fa268a37c718461b02ae5ec9af13f97dfc15b83818df44359572bfc953489f4a,754,0.5184716660011606,0.14981850142500486,0.9199888261349202,0.19547842911397972,0.022851723551352787
0112,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Gated direct policy with binary execution: train smooth risk-gated allocation; select training regularization and stages using .6/.4 binary forecast hysteresis plus the same gate and exact costs. Hypothesis: aligning risk control and sparse execution during selection improves transfer.",9019d982f341f453244415dc8ddc2836fd855bee2a27c6a4b44fb47beada918a,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0113,discard,"Method inspiration Moody/Saffell, July 2001, https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf . Interaction policy trained with risk gate: add reversal/trend and momentum/volatility interactions to direct return-maximizing allocation; include fixed-within-fit risk protection in training gradients and chronological selection. Tests nonlinear decisions specifically in risk-on periods.",79f956d3dc1a112f622c9ffe2b2f43bee7b5605afe46436a1c084656b3739d3e,754,0.5235865448363253,0.15111150818952912,0.9240561197964398,0.19520444675518311,0.023624439733916876
0114,discard,"Method source Kalman, March 1960, https://eceweb1.rutgers.edu/~gajic/pdffiles/519KalmanFiltering/kalman1960.pdf . Local linear state-space trend timing: forward-filter trailing 252 log closes with level/slope states, observation noise from currently observed 60-return variance. Select one of three slope process-noise scales on later training net growth, cost hysteresis; no retrospective smoothing. Hypothesis: latent trend estimates may reduce moving-average lag.",275e2c9b9d88721ee846eaa5d682887aceeb441898fea6ef9a1ab0b750c50be8,754,0.07861062746757619,0.025614037649221988,0.2607278868245459,0.17497635444565784,0.08488063660477453
0115,discard,"Method source Kalman, March 1960, https://eceweb1.rutgers.edu/~gajic/pdffiles/519KalmanFiltering/kalman1960.pdf . Kalman trend plus acute-risk gate: same local linear state model; training scale selection includes independently calibrated shock protection and costs. Hypothesis: smooth trend estimates and fast stress exits address different timescales.",8d15ee1edeb4105cea035336ea4dc2103305f050186559b15bde86247d628f54,754,0.08155342122658715,0.02654839769574857,0.2678071623194253,0.17323078889986487,0.08488063660477453
0116,discard,"Method source Kalman, March 1960, https://eceweb1.rutgers.edu/~gajic/pdffiles/519KalmanFiltering/kalman1960.pdf . State-space feature augmentation: append normalized local-linear slope, standardized final innovation and slope uncertainty from fixed .001 process-noise filter to monthly ridge. Training-only ridge selection, same shock gate. Hypothesis: filtered trend and unexpected price changes can complement raw momentum.",5fd5f8750176a08431c6a34496b4a617e9bf5bbb60aa4de18625b693c047c4f5,754,0.6947551942108121,0.19281079673518686,1.0858408912372923,0.21289549940371522,0.058355437665782495
0117,discard,"Direction-probability monthly forecast: regularized logistic model for positive 20-session return, combine probability with training-average positive and negative magnitudes to predict daily log drift. Select penalty by purged chronological training return MSE, same cost hysteresis and shock gate. Hypothesis: direction can be easier to learn than exact return magnitude.",c3a96de66a970a7bf0f4e95e0838ceff88d6aa22933f011faa38b0553e68eb97,754,0.5857785915372298,0.1666069675849855,0.944065424607175,0.21329247416664243,0.026525198938992044
0118,discard,"Two-part monthly forecast: logistic direction probability plus separate ridge models of positive/negative magnitudes, constrained nonnegative. Shared penalty selected by purged training expected-return MSE. Same shock gate. Hypothesis: asymmetric up/down dynamics require separate magnitude relationships rather than one average-return regression.",e4b13a3e16e165bade7444e7abc83e1b44cea4ebcaf52dd807140efc20f8375a,754,0.5901689608535488,0.16768544842087696,0.9513141517785457,0.2132924741666422,0.026525198938992044
0119,discard,"Weekly direction-probability forecast: positive five-session target with separate empirical average gain/loss, six-row training purge and cost threshold scaled by horizon. Same risk gate. Hypothesis: short-horizon direction classification may improve where weekly direct-return regression was noisy.",90d4b12b4e2d06cf6371484c12701e3e7f9adf2f43c8e803e5f965e02d661078,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0120,discard,"Additive quadratic monthly regression: include linear and squared standardized close-only features, recenter/rescale expanded columns within every training fit, select ridge penalty by purged CV. Same gate. Hypothesis: feature-return relationships may curve without requiring complex interactions.",a159fff50afc435730f713f4fbbd7da3c510840deb17a98467e8bbab90b9040b,754,0.5753194350561852,0.16402967413692116,0.9300883208473545,0.2128954994037161,0.023872679045092837
0121,discard,"Additive Gaussian-basis monthly regression: linear inputs plus smooth radial features around standardized values -1,0,1 for each individual feature; train-only basis scaling and ridge CV, same gate. Hypothesis: bounded local nonlinear responses can model reversals more naturally than global polynomials.",b18bd58ebdccbca6715919e6643a335ab731cf60285c1423e59a3b2643d9586a,754,0.5741232278890456,0.1637341854701284,0.9497736674987326,0.2128954994037161,0.0610079575596817
0122,discard,"Multivariate Gaussian-prototype monthly regression: choose up to sixteen diverse centers by training-feature farthest-point coverage, append smooth kernels with squared bandwidth equal to feature count to linear features. Fit and rescale only within training folds; same ridge CV and gate. Hypothesis: locally smooth state interactions can complement linear extrapolation.",f2dca7b4c70966dd87e651d78bebba4d0786cb0c60f03c5ba3a154aa7043565a,754,0.5782629063602374,0.16475613878445272,0.9338645690664243,0.21329247416664177,0.026525198938992044
0123,discard,Train-only simple-rule selection: two chronological late-training folds rank 11 fixed cash/trend/momentum/reversal/breakout experts by exact net log growth under 50% drawdown; choose one. No validation parameter tuning; each fold's shock thresholds calibrated only on purged preceding training although gate disabled.,8a2f0b30ba170cf18100b75d71223a968fc86020972006365245cb5f5dcba71b,754,0.1856184302443582,0.05855564884231668,0.38009334882608753,0.3223653655578401,0.002652519893899204
0124,discard,"Train-only simple-rule selection with volatility-shock gate: rank same 11 fixed experts by summed net growth on two chronological training folds, calibrate 95/70 shock thresholds on preceding purged training, select top one then freeze. Test whether explicit rule selection beats fitted monthly forecasts.",61126493221019e49dbf16448855a467ae371388042a23e39f8cfb420497d23c,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0125,discard,"Training-selected equal-weight rule ensemble: average top three of 11 fixed experts selected by two chronological training folds' net growth, each with past-training calibrated shock gate. Diversification hypothesis reduces dependence on a single chosen rule; no ensemble weights tuned on validation.",7b9274ad811487fdd8014af1f32d09f8a3c885a9fc7d1aef99ff22c7e74df6ee,754,0.2753631348038863,0.08468762415372177,0.7332803048105074,0.16646746371216725,0.05293187366135678
0126,discard,"Aggregate OHLC geometry: append normalized body, full high-low range, close-in-range over 5/20/60 sessions to close-only monthly ridge. Prior single-day/mean-candle features underperformed; hypothesis coherent multi-session candles capture path context. Same purged train MSE CV and shock gate.",8fa183bab7e0be9f4581fd96017b6c3e3f580909161ab4899a868bcd741216b3,754,0.6939201291279293,0.19261433166075026,1.0842353751205906,0.21329247416664265,0.05305039787798409
0127,discard,"Multiscale support/resistance geometry: append normalized distances to trailing high/low and range position at 21/126/252 sessions. Hypothesis monthly forecast needs long-range rebound location beyond its existing 63-session drawdown. Fixed scales, train-only purged ridge selection.",af37f6cb13bea96ef42b379490c6549d6cca698e8620e7ae5905794d10bffb7e,754,0.6172036968180363,0.1742831414809145,0.9867618712409926,0.2132924741666432,0.03713527851458886
0128,discard,"Front-loaded monthly forecast labels: exponentially weight the next 20 training log returns with fixed 5-session half-life, emphasizing nearer realized rewards while retaining smoothing. Same close-only features, purged training ridge CV, position hysteresis and shock gate; no validation-label access.",12d1dae4d618b3854eafb4ace9ef58232298e74ea5a452864e8f266c46a5d282,754,0.6279670908015338,0.17688945586331406,1.015647829659107,0.21289549940371666,0.06631299734748011
0129,discard,"PLS1 supervised dimension reduction: train-only covariance-directed components with sequential X/y deflation, choose 1/2/4/9 components by purged late-training monthly-target MSE. Same risk gate. Hypothesis return-relevant directions improve on unsupervised PCA. Method: scikit-learn official PLS docs, undated accessed 2026-09-15, https://scikit-learn.org/stable/modules/cross_decomposition.html ; stdlib implementation, no package dependency.",7121a6659d113ad832ee4de9827a54a7a316f6de42879772a081353686598c65,754,0.6103509041296846,0.17261774164062915,0.9959888349375762,0.21289549940371577,0.0636604774535809
0130,discard,"Random Fourier nonlinear monthly forecast: 32 fixed-seed cosine features of train-standardized close-only inputs, frequency std 1/sqrt(9), ridge chosen by purged training MSE. Hypothesis smooth joint-state relations need non-axis-aligned nonlinear features. Inspired by Rahimi/Recht, NeurIPS 2007, https://people.eecs.berkeley.edu/~brecht/kitchensinks.html ; adapted feature-standardized ridge, same shock gate.",4d74f96d060a0b15e9a2f00b11a6aaf5b3bbcd3c4fb251886b7fff83f23d55d3,754,0.5725813361904888,0.1633530847262914,0.9343307647396604,0.2132924741666422,0.03713527851458886
0131,discard,"Linear plus random Fourier monthly model: concatenate standardized original close-only inputs with same 32 fixed-seed cosine features. Hypothesis preserve the successful linear signal while allowing smooth nonlinear residual structure. Purged training-only ridge CV. Rahimi/Recht NeurIPS 2007, https://people.eecs.berkeley.edu/~brecht/kitchensinks.html ; adapted joint regularized basis, unchanged shock gate.",173db7eaa5f8db893341e9011d5f3774e65c85c08d8887e38f2297d81d39fe99,754,0.513208688150669,0.14848502574674738,0.874732993834813,0.21329247416664254,0.050397877984084884
0132,discard,"Causal price-space trailing exit baseline: 22-session rolling high minus three ATR22, flat below stop and reenter only above SMA10 with a rising close. Fixed volatility-scaled stop rather than relative-volatility shock; hypothesis sustained price erosion may matter without a sudden volatility jump. No fitted parameters, close signals execute next open.",551160525526cede9be431cb16265e613a6f031e2f138f6e61ba5089c21a254b,754,0.22368387629277753,0.0697950745261331,0.5795437540792564,0.16853219721037516,0.06896551724137931
0133,discard,"Monthly forecast with price-space risk exit: replace shock gate by fixed rolling high22 minus 3 ATR22 and SMA10 rising-close recovery, retain close-only monthly ridge and purged train-only MSE selection. Hypothesis separate slow drawdown exit from return forecast, without combining extra filters.",f46c4e4601275cda6b8569d55199457656f8ae7de3ac2ce5b4e7dd8405339c96,754,0.3600999364794679,0.10826012206842472,0.8849770712305131,0.16853219721037405,0.10875331564986737
0134,discard,"Episode trailing-stop overlay: original monthly ridge plus shock gate, track close-price peak during positive allocated episodes and stop at peak minus 3 ATR22. Reentry requires exceeding prior ten closes. Hypothesis protect accumulated trends when relative-volatility gate misses gradual reversals. Peaks are causal close observations, never future/execution prices; no intraday stop-fill assumption.",2674adcb095bf09bc40e28a6c5db46116146634f498361634643aedd15ebab08,754,0.17163665359108204,0.054367008236872794,0.4717679587652456,0.265524874388136,0.08753315649867374
0135,discard,"Conditional-noise weighted monthly ridge: weight training rows by inverse trailing-20 variance, cap relative weights at 0.1 to 10 times median, refit exact weighted intercept and covariance. Same close-only features, purged training MSE ridge selection, shock gate. Hypothesis noisy high-volatility examples should have less coefficient influence; weights use only contemporaneously known input volatility.",d15b7788f51dbca200e7ab25ebceb0e2987d41dcec2915ef09178658a59c88f5,754,0.5866932541788468,0.16683181545713066,0.9468741406467,0.21329247416664254,0.023872679045092837
0136,discard,"Robust monthly Huber regression: 12 IRLS iterations, residual cutoff 1.345 times training target standard deviation, exact weighted intercept, same ridge candidates selected by purged training MSE and original shock gate. Hypothesis residual outliers after conditioning distort coefficients; unlike label winsorization, weight depends on model error.",ee35e89c5df39484efffa67e61b52a10bd19fbcaa586d92423e566af51a927f8,754,0.6841077001625628,0.19030092394183074,1.0673011730496407,0.21329247416664265,0.04509283819628647
0137,discard,"Approximate conditional-median monthly regression: 12 IRLS iterations with inverse absolute residual weights floored at 5% of training target standard deviation, exact weighted intercept and ridge regularization. Purged train MSE selects ridge; same close features and shock gate. Hypothesis robust central monthly drift gives cleaner signs than the mean; no validation fitting.",c45390677f2912425c64eca6e3dd85219fa1614154fc3c31a16ca1620535edad,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0138,discard,"Training-only grouped feature selection: evaluate all seven nonempty combinations of short-return, long-trend, and volatility/drawdown groups, jointly select subset and ridge by purged late-training monthly-target MSE. Refit chosen subset on all training; unchanged risk gate. Hypothesis redundant feature groups hurt forecast stability.",3ea66ef2c472af8bf16f717d5d0e982e75190ddca185253604edbc221904cae8,754,0.46963321449000195,0.13732388860764355,0.8240041321037889,0.21289549940371633,0.04774535809018567
0139,discard,"Training-only grouped feature selection by trading return: same seven predetermined group subsets and ridge choices, selected by exact net log growth on purged late-training rows with prefix-calibrated shock gate and 50% drawdown cap. Hypothesis subset useful for returns may differ from MSE-optimal subset. Final validation only via runner.",fd2c575a08b06175e4a60a6d63937d118cc138cdab16cf550195c5495bc44ba7,754,0.5901689608535488,0.16768544842087696,0.9513141517785457,0.2132924741666422,0.026525198938992044
0140,discard,"Training-only forward feature selection: greedily add one of nine close-only predictors only while purged late-training monthly MSE improves, selecting ridge within each subset. Refit final subset on all training; fixed shock gate. Hypothesis a compact supervised subset avoids correlated noisy dimensions without lasso shrinkage bias.",a267691c8cbf0bd340d254839e95407c09a1d016ae01d2e7b15b0cc9f38f249f,754,0.4132121155839301,0.12254026182927014,0.7505158394716895,0.21289549940371555,0.03978779840848806
0141,discard,"Conditional monthly regressions by volatility state: split training rows at training median trailing-20 volatility, fit separate close-only ridge forecasts, blend current-state model 50% with pooled model. Every CV fold learns its own threshold and regressions; purged training MSE selects ridge. Hypothesis normalized predictors still have volatility-dependent return relationships; unchanged shock gate.",932e1ef546893ffc6486e1d388b8fdd937aae93f593fdd6f3a10425d5165dbb1,754,0.587476341797222,0.1670242502076631,0.9662354622988227,0.2128954994037161,0.06631299734748011
0142,discard,"Joint volatility/trend conditional monthly regressions: four train-defined groups from median trailing volatility and close above/below SMA200. Shrink each local forecast toward pooled prediction by n/(n+500), minimum 80 group samples; purged training-only ridge CV. Hypothesis bear/bull volatility interactions need separate slopes rather than a shared global linear fit.",a32b39e6820c1ae9461efe92938ee33193327b89de2b61fe003447f03aefc6b0,754,0.6104490316971389,0.17264162235739655,0.9932132368343558,0.2132924741666431,0.0610079575596817
0143,discard,"Smooth volatility mixture of monthly regressions: fit three training volatility-tercile experts; blend experts with Gaussian distance to each train median, width training volatility standard deviation, then average with pooled forecast. Train-only purged ridge CV and same shock gate. Hypothesis continuous regime weights reduce abrupt state-switch errors.",1fa396eccba515d566e9e5ed20549844eeafb6e4c89af24fdae72dfec48913d1,754,0.4892407911863754,0.142372935290342,0.8494187437337466,0.21289549940371544,0.042440318302387266
0144,discard,"Causal state-velocity features: append five- and twenty-session differences of all nine close-only features, computed from truncated histories entirely within the 252-row observation. Hypothesis direction of change in trend/volatility state matters beyond current levels. Same monthly labels, purged training ridge CV and shock gate.",37eddfc6bcdcfc71f8b63af5354ea6555c5e884bb1ef80c338bd1b584c6b1ea9,754,0.5800319327971202,0.16519231019926361,0.9531670517363807,0.21289549940371588,0.0610079575596817
0145,discard,"Temporal cosine return features: append four fixed discrete-cosine projections (frequencies 1,2,4,8) of last twenty volatility-normalized log returns. Hypothesis recent ordering and oscillation phase carry information that aggregated momentum ignores. Deterministic past-only basis, monthly ridge with purged training CV and unchanged gate.",95ac9f9f061a59937c7655ba0578e646a632569b2eabcba25d13303a6ed1b663,754,0.6850455420012442,0.19052241959902383,1.076106409922799,0.21289549940371566,0.0610079575596817
0146,discard,"Fixed nonlinear temporal filters: append eight outputs of causal two-state tanh recurrences over last sixty normalized returns, using predefined fast/slow decay and positive/negative feedback pairs. Hypothesis low-dimensional sequence memory captures reversal patterns unavailable to static random features. No fitted recurrent weights, monthly readout ridge selected only on purged training; original shock gate.",a7f96ac70704248449983a76e758333beadcdbc99ff43cb51fa4f24ed487ae24,754,0.7083605357336797,0.19600267426406548,1.1043080571458013,0.21289549940371533,0.06631299734748011
0147,discard,"Out-of-fold daily payoff calibration: three expanding training folds generate monthly-model forecasts without label overlap; fit regularized two-parameter affine map from forecast to realized next-open daily log return. Final monthly base refits all training; frozen calibration drives same hysteresis/gate. Hypothesis monthly conditional drift requires execution-horizon calibration, distinct from correcting monthly forecast residual mean.",bb5ed4c513adc9182b55aa60d1132a62f6398033e38a816bd987bd5a96b1f159,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0148,discard,"Out-of-fold binned daily payoff calibration: three expanding purged training folds, five equal-count forecast bins, shrink each daily log-return estimate toward training OOF mean by 100 pseudo-observations, interpolate and clamp outside centers. Hypothesis forecast magnitude and daily payoff relation is nonlinear. Final refit, same gate; all calibration labels training-only.",bf0ee6465e2a8ab5051ffa335461ff1b21751667b1f09330b061d4c5fdea3c62,754,0.48729024807547683,0.14187265063521526,0.848958381031746,0.2515091378722595,0.08753315649867374
0149,discard,"Out-of-fold monotone daily payoff calibration: ten equal-count training forecast bins with 100-mean pseudo-observations each, weighted pool-adjacent-violators enforces monotonicity, interpolate/clamp. Three expanding purged training folds and final full-training base refit. Hypothesis preserve forecast order while reducing noisy daily payoff mapping; unchanged gate and position threshold.",1f921d74f2abeba6ebbe31c8355f69f3333777c72642cf2017ef1e9bc27fb528,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
0150,discard,"Direct recurrent allocation policy: sigmoid of nine standardized close features plus prior latent allocation; exact forward sensitivities through recurrence, weight drift, turnover and terminal liquidation optimize annualized net log growth. Purged late-training return selects penalty and 100/300 steps; no leverage, no risk gate. Inspired by Moody/Saffell July 2001 https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf ; adapted simple recurrent model, hypothesis memory improves transaction-aware policy over feedforward baseline.",db65d9f6e7174aab476f08de27eb93ba1a7b1efd5ffadae681b5c79a83e6c17f,754,0.174665333329465,0.05527714793968008,0.3779393590569788,0.30367196265914564,0.0066352273807085615
0151,discard,"Direct recurrent allocation with integrated shock gate: same causal sigmoid-memory policy and exact forward gradient of net log growth, but multiply allocations by train-calibrated shock gate inside training objective and training CV as well as inference. Prefix training alone calibrates CV thresholds. Hypothesis jointly learning exposure around risk-off states outperforms applying gate only after optimization. Moody/Saffell July 2001 https://people.idsia.ch/~juergen/rnnaissance2003talks/MoodySaffellTNN01.pdf ; adapted recurrent direct policy.",ac78896184138dcf1f6ac5ef3e1408ee150e7159639cad4b537481435fe0b488,754,0.5184608891858462,0.14981577406001612,0.9200174899132602,0.19546533588243886,0.022861640723501313
0152,discard,"Rule-based trend/oscillation switch: ADX14 above 25 follows positive-vs-negative directional movement; below 20 buys CCI20 below -100 and exits above zero; intermediate state retains position. Own combined hypothesis, conventional fixed thresholds, causal OHLC only, next-open execution. Indicators: Fidelity DMI/CCI guides, undated accessed 2026-09-15, https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/DMI and https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/cci .",4243c249d81274fd06ec43ca213ef4af9fde39345a52e213755f8257d1e51a00,754,-0.1860457796835906,-0.0664857581792827,-0.6041116329238787,0.28470669694845285,0.0610079575596817
0153,discard,"Monthly ridge with directional-movement context: append DI14 spread, ADX14 strength and their interaction to original close-only model. Hypothesis high/low trend persistence adds information beyond close trend slopes. Same purged train ridge CV and shock gate. Indicators: Fidelity DMI/CCI guides, undated accessed 2026-09-15, https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/DMI and https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/cci .",06c78c7a2160012f56ff735f4220e9da3f814326db27f1b6369f2ae9da389bdb,754,0.7157380283965897,0.1977263966218996,1.1113099667344102,0.21289549940371555,0.0610079575596817
0154,discard,"Monthly ridge with trend-conditioned oscillator context: add DI spread, ADX strength, signed trend strength, CCI20, five-session CCI change and CCI-times-ADX. Hypothesis an extreme oscillator can mean continuation under strong trend and reversal otherwise; learned only from training, fixed model protocol. Indicators: Fidelity DMI/CCI guides, undated accessed 2026-09-15, https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/DMI and https://www.fidelity.com/learning-center/trading-investing/technical-analysis/technical-indicator-guide/cci .",81bf71937ae5f00f0aca7b55cfbd9681f4cdc22469b654038d1a4414d022e91a,754,0.7172771501565218,0.19808538399364006,1.112429224895115,0.21289549940371566,0.0636604774535809
0155,discard,"Derivative-free binary policy learning via cross-entropy method: diagonal Gaussian population32 elite8, fixed seed, optimize exact cost-adjusted log growth with 50% drawdown constraint. Nine standardized inputs, fixed +/-0.25 signal hysteresis; late purged training selects 10/20/30 generations then refit. Hypothesis direct search avoids sigmoid-gradient near-full-investment plateaus. No risk gate. Inspired by de Boer/Kroese/Mannor/Rubinstein 2005, https://people.smp.uq.edu.au/DirkKroese/ps/aortut.pdf .",86b4a0aad36d881a81e94709d1a985044669a5b96401ebc29cda92eeed4a2213,754,0.0888157483955394,0.028847023182871023,0.2434733295477165,0.29948564932133337,0.03978779840848806
0156,discard,"Cross-entropy binary policy learning with integrated shock gate: same deterministic population search and exact net-growth objective, multiply positions by prefix-trained shock gate in fitting, training CV and final inference. Hypothesis discontinuous entry/exit plus risk-off structure benefits from derivative-free optimization; final validation never accessed during policy fitting. Inspired by de Boer/Kroese/Mannor/Rubinstein 2005, https://people.smp.uq.edu.au/DirkKroese/ps/aortut.pdf .",47ce7ce3bc585105bb6cf07615e99d0d9b88bd37b26189a5a7cf113fae4b9074,754,0.17350139944315401,0.054927562612624437,0.42971504910490416,0.2010978614723925,0.04509283819628647
0157,discard,"Training-only stacked forecast horizons: 1/5/20/60-session ridge models generate three expanding-fold OOF predictions; each base model chooses ridge on its own purged prefix. Choose among 35 convex quarter-step mixtures by OOF monthly-target MSE, refit full training. Hypothesis learned horizon mixture improves on prior equal weekly/monthly/quarterly blend. All stacking labels training-only; unchanged shock gate.",0c90254b570ad6064b471aa2b254b16035874517f05146f69e80890b385a3b7e,754,0.6294556477751574,0.17724900029038904,1.0018824362649148,0.21329247416664265,0.03183023872679045
0158,discard,"Return-selected training-only horizon stack: same four purged nested ridge forecasts and 35 convex mixtures, choose mixture by exact daily net log growth with prefix-calibrated shock gate on three OOF training folds, including turnover, fold liquidation and drawdown cap. Hypothesis forecast horizon weights should reflect trading payoff rather than target MSE; full-training refit then fixed validation inference.",c386e51838dfa2dc639fd84a67adf13b464ef943072fdfc717bf9fbbbd262e4f,754,0.5628803064273582,0.1609496105709105,0.9146181756139186,0.21329247416664254,0.021220159151193633
